article_id,title,transport,sea,air,real,imaginary,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url,days
164236652,LONDON—SYDNEY Air Mail Project SIX-DAY SERVICE LONDON Monday.,,,,,,651,The Newcastle Sun (NSW : 1918 - 1954),6,30/9/1930,Article,89,N,0,https://nla.gov.au/nla.news-article164236652,http://trove.nla.gov.au/newspaper/page/16594035,6
170455698,LONDON TO SYDNEY AIR MAIL. IN SIX DAYS.,,,,,,837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",4,30/9/1930,Article,104,N,0,https://nla.gov.au/nla.news-article170455698,http://trove.nla.gov.au/newspaper/page/18769843,6
177651046,SIX DAYS London-Sydney Air Mail SCHEME DISCUSSED (Australian Cable Service.),y,,y,,y,892,Warwick Daily News (Qld. : 1919 -1954),4,30/9/1930,Article,83,N,0,https://nla.gov.au/nla.news-article177651046,http://trove.nla.gov.au/newspaper/page/20712948,6
178926782,"SIX DAYS TO SYDNEY. Air Mail from London. London, Monday.",y,,y,,y,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",10,30/9/1930,Article,83,N,0,https://nla.gov.au/nla.news-article178926782,http://trove.nla.gov.au/newspaper/page/20822653,6
224237347,"SIX DAYS LONDON TO SYDNEY LONDON, Monday.",y,,y,,y,1180,"The Sun (Sydney, NSW : 1910 - 1954)",14 S,30/9/1930,Article,88,N,0,https://nla.gov.au/nla.news-article224237347,http://trove.nla.gov.au/newspaper/page/24491999,6
254149552,LONDON TO SYDNEY. Six Days’ Air Service. SCHEME BEING DISCUSSED.[AUSTRALIAN CABLE SERVICE.],y,,y,,y,1481,Toowoomba Chronicle and Darling Downs Gazette (Qld. : 1922 - 1933),7,30/9/1930,Article,91,N,0,https://nla.gov.au/nla.news-article254149552,http://trove.nla.gov.au/newspaper/page/28216877,6
54146729,"LONDON-SYDNEY AIR MAIL IN SIX DAYS PLANNED Relays Of Machines: 2,000 Miles Non-Stop Flight",y,,y,,y,90,"The Register News-Pictorial (Adelaide, SA : 1929 - 1931)",2,30/9/1930,Article,72,N,0,https://nla.gov.au/nla.news-article54146729,http://trove.nla.gov.au/newspaper/page/4587568,6
60775472,"AN AIR MAIL SCHEME. London to Sydney in Six Days.  LONDON, September 20.",y,,y,,y,97,Townsville Daily Bulletin (Qld. : 1907 - 1954),10,30/9/1930,Article,95,N,0,https://nla.gov.au/nla.news-article60775472,http://trove.nla.gov.au/newspaper/page/5005300,6
79467341,"LONDON TO SYDNEY SIX-DAY AIR SERVICES RELAYS OF AEROPLANES LONDON, September 29.",y,,y,,y,275,"The Daily News (Perth, WA : 1882 - 1955)",1 S,30/9/1930,Article,95,N,0,https://nla.gov.au/nla.news-article79467341,http://trove.nla.gov.au/newspaper/page/7915900,6
95809419,"LONDON-SYDNEY AIR MAIL. Six-Day Service Planned. (United Service). LONDON, Monday.",y,,y,,y,347,"Recorder (Port Pirie, SA : 1919 - 1954)",1,30/9/1930,Article,85,N,0,https://nla.gov.au/nla.news-article95809419,http://trove.nla.gov.au/newspaper/page/9181920,6
164804529,"LONDON-SYDNEY AIR MAIL IN SIX DAYS PLANNED Relays Of Machines: 2,000 Miles Non-Stop Ffight",y,,y,,y,823,"Observer (Adelaide, SA : 1905 - 1931)",44,2/10/1930,Article,62,N,0,https://nla.gov.au/nla.news-article164804529,http://trove.nla.gov.au/newspaper/page/19309431,6
118755767,London to Sydney in Thirteen Days,y,,y,y,,508,"Evening News (Sydney, NSW : 1869 - 1931)",10,22/10/1930,Article,52,Y,0,https://nla.gov.au/nla.news-article118755767,http://trove.nla.gov.au/newspaper/page/12319097,13
247186578,"THE WORLD'S GREATEST AIRMAN HOME AGAIN ""SMITHY,"" FROM LONDON TO SYDNEY IN 13 DAYS! On Schedule, As Always, He Gets Great Welcome At Mascot FIANCEE GREETS HIM WITH A KISS",y,,y,y,,1342,"Daily Pictorial (Sydney, NSW : 1930 - 1931)",3,23/10/1930,Article,590,Y,1,https://nla.gov.au/nla.news-article247186578,http://trove.nla.gov.au/newspaper/page/27204994,13
29843199,"LONDON TO SYDNEY IN FOURTEEN DAYS Australia's Air Hero Completes Record Solo Flight KINGSFORD SMITH ACCLAIMED WORLD'S GREATEST AIRMAN Sydney, October 22.",y,,y,y,,34,"The Advertiser (Adelaide, SA : 1889 - 1931)",9,23/10/1930,Article,623,N,1,https://nla.gov.au/nla.news-article29843199,http://trove.nla.gov.au/newspaper/page/2471592,14
95810673,"FLIGHT ENDED. SMITH AT SYDNEY. Thirteen Days From London. 20,000 PEOPLE APPLAUD. SYDNEY, Wednesday.",y,,y,y,,347,"Recorder (Port Pirie, SA : 1919 - 1954)",1,23/10/1930,Article,211,N,2,https://nla.gov.au/nla.news-article95810673,http://trove.nla.gov.au/newspaper/page/9182000,13
117499380,WINGS OF THE WIND Kingsford Smith's Flight from London to Sydney in Thirteen Days A REAL WIZARD OF THE AIR,y,,y,y,,451,"The Farmer and Settler (Sydney, NSW : 1906 - 1955)",9,25/10/1930,Article,1509,N,0,https://nla.gov.au/nla.news-article117499380,http://trove.nla.gov.au/newspaper/page/11758967,13
90465900,LONDON TO SYDNEY IN FOURTEEN DAYS Australia's Air Hero Completes Record Solo Flight KINGSFORD SMITH ACCLAIMED WORLD'S GREATEST AIRMAN,y,,y,y,,291,"Chronicle (Adelaide, SA : 1895 - 1954)",46,30/10/1930,Article,623,N,1,https://nla.gov.au/nla.news-article90465900,http://trove.nla.gov.au/newspaper/page/8657449,14
151875062,"1500 MILE HOPS. SYDNEY TO LONDON. TEN DAYS IN THE AIR. FORECAST BY ""SMITHY.""",y,,y,,y,731,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",7,5/11/1930,Article,965,N,0,https://nla.gov.au/nla.news-article151875062,http://trove.nla.gov.au/newspaper/page/17898135,10
193174447,"GREAT FLIGHT. Garden Reaches Australia. 10 DAYS FROM LONDON. Sydney, Wednesday.",,,,,,985,The Armidale Express and New England General Advertiser (NSW : 1856 - 1861; 1863 - 1889; 1891 - 1954),5,5/11/1930,Article,87,N,0,https://nla.gov.au/nla.news-article193174447,http://trove.nla.gov.au/newspaper/page/22117202,10
2343895,"OSCAR GARDEN Arrival in Sydney 22 DAYS FROM LONDON SYDNEY, Friday.",y,,y,y,,11,The Canberra Times (ACT : 1926 - 1995),1,8/11/1930,Article,110,N,0,https://nla.gov.au/nla.news-article2343895,http://trove.nla.gov.au/newspaper/page/647024,22
67751068,GARDEN REACHES SYDNEY. 21-Day Flight from London. WARM WELCOME.,y,,y,y,,46,"Advocate (Burnie, Tas. : 1890 - 1954)",9,8/11/1930,Article,234,N,0,https://nla.gov.au/nla.news-article67751068,http://trove.nla.gov.au/newspaper/page/5405490,21
95811551,"MR OSCAR GARDEN. Arrival at Sydney. 22 DAYS FROM LONDON. SYDNEY, Friday.",y,,y,y,,347,"Recorder (Port Pirie, SA : 1919 - 1954)",1,8/11/1930,Article,38,N,0,https://nla.gov.au/nla.news-article95811551,http://trove.nla.gov.au/newspaper/page/9182056,22
151876851,"MATTHEW'S ITINERARY TO LONDON IN NINE DAYS. WILL START THIS WEEK. SYDNEY, Tuesday",y,,y,,y,731,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",6,3/12/1930,"Detailed lists, results, guides",68,N,0,https://nla.gov.au/nla.news-article151876851,http://trove.nla.gov.au/newspaper/page/17898372,9
90468797,SYDNEY TO LONDON IN ONE DAY Ship's Hold in Orchard BRITISH SCIENTISTS 60 FULL STEAM AHEAD (Subject of Illustration),,,,,,291,"Chronicle (Adelaide, SA : 1895 - 1954)",45,18/12/1930,Article,1756,Y,0,https://nla.gov.au/nla.news-article90468797,http://trove.nla.gov.au/newspaper/page/8657984,1
186730856,"Karachi-London Plans of Captain Matthews ""Can be Done in Four Days"" SYDNEY, February 23.",,,,,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",8 S,23/2/1931,Article,169,N,0,https://nla.gov.au/nla.news-article186730856,http://trove.nla.gov.au/newspaper/page/20099161,4
186730961,"Karachi-London Plans of Captain Matthews ""Can be Done in Four Days"" SYDNEY, February 23.",,,,,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",8 S,23/2/1931,Article,171,N,0,https://nla.gov.au/nla.news-article186730961,http://trove.nla.gov.au/newspaper/page/20099146,4
224668067,"LONDON - SYDNEY 7½ - DAY MAIL MORE SPEED Commerce Demands AIR ROUTES LONDON, Monday.",y,,y,,y,1180,"The Sun (Sydney, NSW : 1910 - 1954)",1 S,10/3/1931,Article,143,N,0,https://nla.gov.au/nla.news-article224668067,http://trove.nla.gov.au/newspaper/page/24512973,7.5
67706525,"AIR MAILS. England to Sydney. 7½ DAYS. LONDON, Monday.",y,,y,,y,46,"Advocate (Burnie, Tas. : 1890 - 1954)",1,11/3/1931,Article,132,N,0,https://nla.gov.au/nla.news-article67706525,http://trove.nla.gov.au/newspaper/page/5403510,7.5
138429012,"TEN DAY MAIL London-Sydney Service FAST 'PLANE TESTED LONDON, Wednes.",y,,y,,y,652,"The North Western Courier (Narrabri, NSW : 1913 - 1955)",1,12/3/1931,Article,56,N,0,https://nla.gov.au/nla.news-article138429012,http://trove.nla.gov.au/newspaper/page/15394328,10
192354809,MYSTERY N.Z. FLIER London-Sydney in 11 Days? STRANGE DISAPPEARANCE,,,,,,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",3,12/3/1931,Article,152,N,0,https://nla.gov.au/nla.news-article192354809,http://trove.nla.gov.au/newspaper/page/21658392,11
21683264,"IN 15 DAYS. Two London-Darwin Flights. CONNECT WITH QANTAS. SYDNEY, March 30.",,,,,,16,The Brisbane Courier (Qld. : 1864 - 1933),11,31/3/1931,Article,176,N,1,https://nla.gov.au/nla.news-article21683264,http://trove.nla.gov.au/newspaper/page/1680454,15
246321594,"EIGHT DAYS TO SYDNEY! TEST MAY SHOW POSSIBILITY LONDON, Tuesday.",y,,y,,y,1347,"The Daily Telegraph (Sydney, NSW : 1931 - 1954)",10,1/4/1931,Article,121,N,0,https://nla.gov.au/nla.news-article246321594,http://trove.nla.gov.au/newspaper/page/27040726,8
45760219,LONDON TO SYDNEY Seven and a Half Days,y,,y,,y,45,"Advertiser and Register (Adelaide, SA : 1931)",9,14/4/1931,Article,299,N,0,https://nla.gov.au/nla.news-article45760219,http://trove.nla.gov.au/newspaper/page/2584977,7.5
29905768,"NIGHT AND DAY AIR MAILS London to Sydney in 7½ Days Speed and the Modern Mail Plane LONDON, March 10.",y,,y,,y,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",11,24/4/1931,Article,1511,N,0,https://nla.gov.au/nla.news-article29905768,http://trove.nla.gov.au/newspaper/page/1811289,7.5
186890626,Link with London Day and Night Air Services To Sydney in 7½ Days,y,,y,,y,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",2 S,11/5/1931,Article,469,N,0,https://nla.gov.au/nla.news-article186890626,http://trove.nla.gov.au/newspaper/page/20064887,7.5
151906024,"PILOT MOLLISON. 6½ DAY TRIP TO LONDON. SYDNEY, Tuesday.",y,,y,,y,731,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",9,13/5/1931,Article,95,N,0,https://nla.gov.au/nla.news-article151906024,http://trove.nla.gov.au/newspaper/page/17899649,6.5
189034349,"PILOT MOLLISON TO ATTEMPT FLIGHT TO ENGLAND EFFORT TO COMPLETE TRIP IN 6½ DAYS, STAY IN LONDON FOR WEEK THEN DASH BACK.  TWO RECORDS BOUGHT. SYDNEY. Wednesday.",y,,y,,y,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",8,13/5/1931,Article,140,N,0,https://nla.gov.au/nla.news-article189034349,http://trove.nla.gov.au/newspaper/page/21171665,6.5
80615099,TO LONDON IN 6½ DAYS. AMBITIOUS PLAN. SYDNEY. May 12.,y,,y,,y,258,"The Northern Miner (Charters Towers, Qld. : 1874 - 1954)",5,13/5/1931,Article,102,N,0,https://nla.gov.au/nla.news-article80615099,http://trove.nla.gov.au/newspaper/page/8015878,6.5
186884689,"IN 27 DAYS London to Sydney via America LONDON, May 13.",y,y,,y,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",2 S,14/5/1931,Article,104,N,0,https://nla.gov.au/nla.news-article186884689,http://trove.nla.gov.au/newspaper/page/20064997,27
48705066,"IN SIX DAYS. FLIGHT TO LONDON. AMBITIOUS PLAN. SYDNEY, May 12.",y,,y,,y,61,Cairns Post (Qld. : 1909 - 1954),14,14/5/1931,Article,96,N,0,https://nla.gov.au/nla.news-article48705066,http://trove.nla.gov.au/newspaper/page/2976329,6
83927536,LONDON FLIGHT Australian's Schedule SEVEN-DAY JOURNEY SYDNEY. Thursday.,y,,y,,y,275,"The Daily News (Perth, WA : 1882 - 1955)",7 S,14/5/1931,Article,104,N,0,https://nla.gov.au/nla.news-article83927536,http://trove.nla.gov.au/newspaper/page/8189515,7
16777870,"NEW ATLANTIC LINER. London to Sydney in 27 Days. LONDON, May 14.",y,y,,y,,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,15/5/1931,Article,98,N,0,https://nla.gov.au/nla.news-article16777870,http://trove.nla.gov.au/newspaper/page/1162625,27
192349242,"IN 27 DAYS London to Sydney, via Canada",y,y,,y,,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",2,15/5/1931,Article,102,N,0,https://nla.gov.au/nla.news-article192349242,http://trove.nla.gov.au/newspaper/page/21658709,27
205843779,"FAST OCEAN TRAVEL. London to Sydney, in 27 Days. LONDON, 14th May.",y,y,,y,,809,"The Age (Melbourne, Vic. : 1854 - 1954)",10,15/5/1931,Article,103,N,0,https://nla.gov.au/nla.news-article205843779,http://trove.nla.gov.au/newspaper/page/18966160,27
21705061,"IN 27 DAYS. London to Sydney. STEAMER SERVICE. (Australian Press Association.) LONDON, May 14.",y,y,,y,,16,The Brisbane Courier (Qld. : 1864 - 1933),13,15/5/1931,Article,110,N,0,https://nla.gov.au/nla.news-article21705061,http://trove.nla.gov.au/newspaper/page/1681206,27
29908636,"LONDON TO SYDNEY Journey in 27 Days Record-Breaking Liner LONDON, May 13.",y,y,,y,,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",7,15/5/1931,Article,113,N,0,https://nla.gov.au/nla.news-article29908636,http://trove.nla.gov.au/newspaper/page/1811507,27
45766537,LONDON-SYDNEY IN 27 DAYS Canadian-Pacific Plans LONDON. May 14.,y,y,,y,,45,"Advertiser and Register (Adelaide, SA : 1931)",15,15/5/1931,Article,100,N,0,https://nla.gov.au/nla.news-article45766537,http://trove.nla.gov.au/newspaper/page/2585490,27
67718099,"London- Sydney in 27 Days. LONDON, Wednesday.",y,y,,y,,46,"Advocate (Burnie, Tas. : 1890 - 1954)",1,15/5/1931,Article,91,N,0,https://nla.gov.au/nla.news-article67718099,http://trove.nla.gov.au/newspaper/page/5404052,27
95227836,"LONDON TO SYDNEY 27 DAYS VIA CANADA. LUXURIOUS SERVICE. London, May 14.",y,y,,y,,342,Kalgoorlie Miner (WA : 1895 - 1954),5,15/5/1931,Article,107,N,0,https://nla.gov.au/nla.news-article95227836,http://trove.nla.gov.au/newspaper/page/9279098,27
233796174,LONDON TO SYDNEY--27 DAYS.,y,y,,y,,1219,Casino and Kyogle Courier and North Coast Advertiser (NSW : 1904 - 1932),2,16/5/1931,Article,92,N,0,https://nla.gov.au/nla.news-article233796174,http://trove.nla.gov.au/newspaper/page/25267639,27
129045936,"SPEEDIER MAILS 23 Days London to Sydney Possible PLANE TO MEET LINER OFF QUEBEC (""News"" Special Representative) LONDON, May 17.",y,y,,y,,461,"News (Adelaide, SA : 1923 - 1954)",7 S,18/5/1931,Article,219,N,0,https://nla.gov.au/nla.news-article129045936,http://trove.nla.gov.au/newspaper/page/11061100,23
142774520,"FLIGHT TO ENGLAND SCOTT LEAVING TO-DAY LONDON IN 124 DAYS SYDNEY, Tuesday.",y,,y,,y,687,"Daily Advertiser (Wagga Wagga, NSW : 1911 - 1954)",1,20/5/1931,Article,54,N,0,https://nla.gov.au/nla.news-article142774520,http://trove.nla.gov.au/newspaper/page/15639471,12.5
2375810,SCOTT RETURNING London in 12½ Days SYDNEY. Tuesday.,y,,y,,y,11,The Canberra Times (ACT : 1926 - 1995),1,20/5/1931,Article,47,N,0,https://nla.gov.au/nla.news-article2375810,http://trove.nla.gov.au/newspaper/page/647890,12.5
90625849,"LONDON-SYDNEY IN 27 DAYS Canadian-Pacific Plans LONDON, May 14.",y,y,,y,,291,"Chronicle (Adelaide, SA : 1895 - 1954)",43,21/5/1931,Article,99,N,0,https://nla.gov.au/nla.news-article90625849,http://trove.nla.gov.au/newspaper/page/8659552,27
221848033,"TO LONDON IN SEVEN DAYS MOLLISON TO HOP OFF SYDNEY, This Afternoon.",y,,y,,y,1176,Lithgow Mercury (NSW : 1898 - 1954),1 S,22/5/1931,Article,105,N,0,https://nla.gov.au/nla.news-article221848033,http://trove.nla.gov.au/newspaper/page/24319849,7
195593169,"SEVEN DAYS TO LONDON ATTEMPT AT NEW FLIGHT RECORD. SYDNEY, Friday.",y,,y,,y,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",5,23/5/1931,Article,64,N,0,https://nla.gov.au/nla.news-article195593169,http://trove.nla.gov.au/newspaper/page/21809349,7
143165345,"DUTCH AIR SERVICE SPEEDING UP MAILS LONDON TO AUSTRALIA IN FIVE DAYS SYDNEY, Wednesday.",y,,y,,y,687,"Daily Advertiser (Wagga Wagga, NSW : 1911 - 1954)",2,4/2/1932,Article,146,N,0,https://nla.gov.au/nla.news-article143165345,http://trove.nla.gov.au/newspaper/page/15640846,5
175352743,Seven Days for London-Sydney Flight at 200 Miles Per Hour.,y,,y,,y,884,The Uralla Times (NSW : 1923 - 1954),3,21/3/1932,Article,225,N,0,https://nla.gov.au/nla.news-article175352743,http://trove.nla.gov.au/newspaper/page/20626640,7
2292140,"DUTCH AIR MAIL OFFER TO POSTAL DEPARTMENT 14 DAYS TO LONDON SYDNEY, Tuesday.",y,,y,,y,11,The Canberra Times (ACT : 1926 - 1995),1,20/7/1932,Article,142,N,0,https://nla.gov.au/nla.news-article2292140,http://trove.nla.gov.au/newspaper/page/648234,14
198764418,"TO LONDON IN 14 Days. AIR SERVICE FROM SYDNEY. Dutch Interests. SYDNEY, Friday.",y,,y,,y,943,"The Evening News (Rockhampton, Qld. : 1924 - 1941)",2,23/7/1932,Article,316,N,0,https://nla.gov.au/nla.news-article198764418,http://trove.nla.gov.au/newspaper/page/21929807,14
169139446,Sydney To London By Air In 14 Days! AMBITIOUS SCHEME PUT TO P.M. No Subsidy Is Required From Federal Government Dutch Company's Enterprise,y,,y,,y,699,"Truth (Sydney, NSW : 1894 - 1954)",14,24/7/1932,Article,614,Y,0,https://nla.gov.au/nla.news-article169139446,http://trove.nla.gov.au/newspaper/page/16558721,14
206131261,TO LONDON IN 14 DAYS Dutch Air Plan Put To Lyons SYDNEY. Saturday.,y,,y,,y,942,"Truth (Brisbane, Qld. : 1900 - 1954)",10,24/7/1932,Article,274,Y,0,https://nla.gov.au/nla.news-article206131261,http://trove.nla.gov.au/newspaper/page/22182398,14
116590731,AN AMBITIOUS PLAN To London In Five Days SYDNEY. Tuesday,y,,y,,y,311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",1,2/11/1932,Article,90,N,0,https://nla.gov.au/nla.news-article116590731,http://trove.nla.gov.au/newspaper/page/12845461,5
46674264,"SYDNEY-LONDON IN 17 DAYS Darwin-Singapore Air Route CANBERRA, Monday.",y,,y,,y,53,"Barrier Miner (Broken Hill, NSW : 1888 - 1954)",1,5/12/1932,Article,67,N,0,https://nla.gov.au/nla.news-article46674264,http://trove.nla.gov.au/newspaper/page/3443125,17
201404893,"RETURN FLIGHT OF GERMAN AIRMAN WILL LEAVE PT. COOK NEXT FRIDAY. SEVEN DAYS TO LONDON. SYDNEY, Tuesday.",,,,,,943,"The Evening News (Rockhampton, Qld. : 1924 - 1941)",11,7/12/1932,Article,242,N,0,https://nla.gov.au/nla.news-article201404893,http://trove.nla.gov.au/newspaper/page/22295669,7
165352532,"To London in Five Days ULM STARTS SYDNEY, Wednesday.",y,,y,,y,651,The Newcastle Sun (NSW : 1918 - 1954),1,21/6/1933,Article,289,N,1,https://nla.gov.au/nla.news-article165352532,http://trove.nla.gov.au/newspaper/page/16044457,5
219562265,"ALL AUSTRALIAN 'PLANE LONDON IN FIVE DAYS IS ULM'S AMBITION SYDNEY, This Afternoon.",y,,y,,y,1176,Lithgow Mercury (NSW : 1898 - 1954),1 S,21/6/1933,Article,104,N,0,https://nla.gov.au/nla.news-article219562265,http://trove.nla.gov.au/newspaper/page/24312137,5
118497802,"ULM SETS OFF. LONDON IN FIVE DAYS? Probable World Flight. SYDNEY, June 21.",y,,y,,y,378,"Queensland Times (Ipswich, Qld. : 1909 - 1954)",7 S,22/6/1933,Article,255,N,1,https://nla.gov.au/nla.news-article118497802,http://trove.nla.gov.au/newspaper/page/10272650,5
143149135,"FLIGHT TO ENGLAND MONOPLANE SETS OUT LONDON IN FIVE DAYS SYDNEY, Wednesday.",y,,y,,y,687,"Daily Advertiser (Wagga Wagga, NSW : 1911 - 1954)",2,22/6/1933,Article,117,N,2,https://nla.gov.au/nla.news-article143149135,http://trove.nla.gov.au/newspaper/page/15643526,5
81222772,"AVIATION REACH LONDON IN FIVE DAYS PILOT ULM'S OBJECTIVE ""FAITH IN AUSTRALIA"" LEAVES SYDNEY SYDNEY, June 21.",y,,y,,y,258,"The Northern Miner (Charters Towers, Qld. : 1874 - 1954)",2,22/6/1933,Article,336,N,3,https://nla.gov.au/nla.news-article81222772,http://trove.nla.gov.au/newspaper/page/8019264,5
188334903,"FLIGHT TO ENGLAND Monoplane Sets Out London in Five Days SYDNEY, Wednesday.",y,,y,,y,632,The West Wyalong Advocate (NSW : 1928 - 1954),4,23/6/1933,Article,87,N,1,https://nla.gov.au/nla.news-article188334903,http://trove.nla.gov.au/newspaper/page/21411462,5
37238493,"LONDON IN FIVE DAYS! PROJECTED FLIGHT SYDNEY, Thursday",y,,y,,y,102,The Longreach Leader (Qld. : 1923 - 1954),12,24/6/1933,Article,215,N,1,https://nla.gov.au/nla.news-article37238493,http://trove.nla.gov.au/newspaper/page/3943825,5
194341888,"TO LONDON IN SIX DAYS W.A. Pilot's Scheme. Sydney, Monday.",y,,y,,y,985,The Armidale Express and New England General Advertiser (NSW : 1856 - 1861; 1863 - 1889; 1891 - 1954),1,26/6/1933,Article,34,N,0,https://nla.gov.au/nla.news-article194341888,http://trove.nla.gov.au/newspaper/page/22253028,6
